#SampleID	StudyID	StudyName	Treatment	Host	HostSpecific	RootCompartment	Inoculum	Primers
SRR6440791	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Fabids	Potentilla recta	Endosphere	Not available for this type of experiment	515F,808R
SRR6440792	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Fabids	Potentilla recta	Endosphere	Not available for this type of experiment	515F,808R
SRR6440794	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Malvids	Sisymbrium officinale	Endosphere	Not available for this type of experiment	515F,808R
SRR6440795	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Malvids	Sisymbrium officinale	Endosphere	Not available for this type of experiment	515F,808R
SRR6440810	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Fabids	Potentilla recta	Endosphere	Not available for this type of experiment	515F,808R
SRR6440811	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Fabids	Potentilla recta	Endosphere	Not available for this type of experiment	515F,808R
SRR6440816	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Fabids	Potentilla recta	Endosphere	Not available for this type of experiment	515F,808R
SRR6440817	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Fabids	Potentilla recta	Endosphere	Not available for this type of experiment	515F,808R
SRR6440828	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	BOP clade	Bromus inermis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440829	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	BOP clade	Bromus inermis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440831	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	BOP clade	Bromus inermis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440832	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	BOP clade	Bromus inermis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440833	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	BOP clade	Bromus inermis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440834	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Malvids	Oenothera perennis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440836	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	BOP clade	Phalaris arundinacea	Endosphere	Not available for this type of experiment	515F,808R
SRR6440837	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	BOP clade	Phalaris arundinacea	Endosphere	Not available for this type of experiment	515F,808R
SRR6440838	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Asterids	Plantago major	Endosphere	Not available for this type of experiment	515F,808R
SRR6440839	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Asterids	Plantago major	Endosphere	Not available for this type of experiment	515F,808R
SRR6440840	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Asterids	Plantago rugelii	Endosphere	Not available for this type of experiment	515F,808R
SRR6440842	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Asterids	Plantago rugelii	Endosphere	Not available for this type of experiment	515F,808R
SRR6440843	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Asterids	Plantago rugelii	Endosphere	Not available for this type of experiment	515F,808R
SRR6440857	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Asterids	Asclepias incarnata	Endosphere	Not available for this type of experiment	515F,808R
SRR6440858	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Malvids	Capsella bursa-pastoris	Endosphere	Not available for this type of experiment	515F,808R
SRR6440859	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	BOP clade	Bromus inermis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440861	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Fabids	Geum canadense	Rhizosphere	Not available for this type of experiment	515F,808R
SRR6440862	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Asterids	Convolvulus arvensis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440863	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Asterids	Convolvulus arvensis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440867	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Fabids	Geum aleppicum	Rhizosphere	Not available for this type of experiment	515F,808R
SRR6440869	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Fabids	Geum aleppicum	Rhizosphere	Not available for this type of experiment	515F,808R
SRR6440880	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Malvids	Oenothera perennis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440882	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Fabids	Lotus corniculatus	Rhizosphere	Not available for this type of experiment	515F,808R
SRR6440883	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Fabids	Lotus corniculatus	Rhizosphere	Not available for this type of experiment	515F,808R
SRR6440886	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Malvids	Lepidium densiflorum	Rhizosphere	Not available for this type of experiment	515F,808R
SRR6440887	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Malvids	Lepidium densiflorum	Rhizosphere	Not available for this type of experiment	515F,808R
SRR6440889	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Fabids	Geum canadense	Rhizosphere	Not available for this type of experiment	515F,808R
SRR6440892	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Fabids	Medicago sativa	Rhizosphere	Not available for this type of experiment	515F,808R
SRR6440893	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Malvids	Capsella bursa-pastoris	Endosphere	Not available for this type of experiment	515F,808R
SRR6440896	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Asterids	Convolvulus arvensis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440897	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Asterids	Convolvulus arvensis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440901	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Asterids	Asclepias incarnata	Endosphere	Not available for this type of experiment	515F,808R
SRR6440917	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Asterids	Asclepias incarnata	Endosphere	Not available for this type of experiment	515F,808R
SRR6440918	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Fabids	Vicia tetrasperma	Endosphere	Not available for this type of experiment	515F,808R
SRR6440919	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Fabids	Vicia tetrasperma	Endosphere	Not available for this type of experiment	515F,808R
SRR6440920	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Asterids	Solanum dulcamara	Endosphere	Not available for this type of experiment	515F,808R
SRR6440921	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Fabids	Vicia tetrasperma	Endosphere	Not available for this type of experiment	515F,808R
SRR6440936	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Asterids	Convolvulus arvensis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440937	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Fabids	Desmodium canadense	Endosphere	Not available for this type of experiment	515F,808R
SRR6440940	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Malvids	Oenothera biennis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440941	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	BOP clade	Lolium arundinaceum	Endosphere	Not available for this type of experiment	515F,808R
SRR6440946	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Malvids	Oenothera biennis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440949	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Malvids	Oenothera biennis	Endosphere	Not available for this type of experiment	515F,808R
SRR6440951	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	PACMAD clade	Sporobolus cryptandrus	Endosphere	Not available for this type of experiment	515F,808R
SRR6440953	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	PACMAD clade	Sporobolus cryptandrus	Endosphere	Not available for this type of experiment	515F,808R
SRR6440955	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	PACMAD clade	Sporobolus cryptandrus	Endosphere	Not available for this type of experiment	515F,808R
SRR6440956	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	PACMAD clade	Sporobolus cryptandrus	Endosphere	Not available for this type of experiment	515F,808R
SRR6440969	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Control	Asterids	Asclepias incarnata	Endosphere	Not available for this type of experiment	515F,808R
SRR6440972	fitzpatrick2018assembly	Fitzpatrick et al. (2018)	Drought	Asterids	Asclepias incarnata	Endosphere	Not available for this type of experiment	515F,808R
SRR5532616	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532617	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532618	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532619	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532620	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532621	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532622	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532623	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532624	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532625	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532626	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532627	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532628	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532629	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532630	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532631	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532632	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532633	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532634	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532635	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532636	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532637	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532638	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532639	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532640	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532641	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532642	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532644	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532645	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532649	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532650	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532651	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532652	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532653	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532654	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532655	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532656	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532659	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532663	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532664	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532665	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532666	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532667	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532668	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532669	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532670	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532671	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532672	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532673	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532674	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532675	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532676	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532677	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532678	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532679	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532680	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532681	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532682	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532683	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532684	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532685	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532686	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532687	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532688	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532689	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532690	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532691	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532692	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532693	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532694	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532695	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	Soil	Soil	Bulk soil	Not available for this type of experiment	515F,806R
SRR5532696	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532697	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532698	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532699	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532700	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532701	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532702	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532703	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532704	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532705	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532706	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532707	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532708	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532709	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532710	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532711	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532712	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532713	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532714	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532715	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532716	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532717	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532718	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532719	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532720	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532721	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532724	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532725	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532727	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532728	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532729	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532730	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532731	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532732	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532733	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532734	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532735	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532736	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532737	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532738	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532739	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532740	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532741	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532742	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532743	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532744	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532745	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532746	santos-medellin2017drought	Santos-Medellín et al. (2017)	Drought	BOP clade	Oryza sativa	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532747	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532748	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Rhizosphere	Not available for this type of experiment	515F,806R
SRR5532749	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532750	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza sativa	Endosphere	Not available for this type of experiment	515F,806R
SRR5532751	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
SRR5532752	santos-medellin2017drought	Santos-Medellín et al. (2017)	Control	BOP clade	Oryza glaberrima	Endosphere	Not available for this type of experiment	515F,806R
